Name	geneid	logFC.mesen	logCPM.mesen	LR.mesen	PValue.mesen	FDR.mesen	logFC.diff	logCPM.diff	LR.diff	PValue.diff	FDR.diff	Row.names.y	logFC.immuno	logCPM.immuno	LR.immuno	PValue.immuno	FDR.immuno	logFC.prolif	logCPM.prolif	LR.prolif	PValue.prolif	FDR.prolif
B3GNT5	84002	-0.024022475	3.843042869	0.035507855	0.850535445	0.894985801	-0.191750977	3.843042869	2.151543694	0.142426625	0.256553442	B3GNT5|84002	-0.34869689	3.843042869	7.673700245	0.005603144	0.017556133	0.564470343	3.843042869	22.32032788	2.31E-06	1.04E-05
RAPGEF3	10411	0.085190393	6.327506824	0.32934875	0.56604282	0.668448358	0.546024739	6.327506824	13.87879308	0.000194986	0.001304007	RAPGEF3|10411	0.123842198	6.327506824	0.742605207	0.388827614	0.514602893	-0.755057329	6.327506824	25.16313342	5.27E-07	2.68E-06
RAPGEF4	11069	0.412641582	1.605026358	11.78832121	0.000596035	0.002678563	-0.252334192	1.605026358	3.947796311	0.046932791	0.111413151	RAPGEF4|11069	-0.403636752	1.605026358	10.91473366	0.000954024	0.003964113	0.243329361	1.605026358	4.306502092	0.037966952	0.064733611
RAPGEF5	9771	-0.352514988	4.853187306	9.840315569	0.001707282	0.006339071	-0.010409733	4.853187306	0.008692563	0.925717729	0.954454256	RAPGEF5|9771	0.430342348	4.853187306	17.03385554	3.67E-05	0.000248034	-0.067417627	4.853187306	0.400229228	0.526970898	0.605962756
RAPGEF6	51735	0.126969767	3.276819463	2.249061615	0.133695455	0.219085992	0.164166643	3.276819463	3.669650226	0.055411812	0.126927342	RAPGEF6|51735	-0.111487763	3.276819463	1.794075256	0.180430421	0.286264869	-0.179648647	3.276819463	4.663056784	0.030818279	0.053910724
RAPGEFL1	51195	-0.368798051	3.702550905	9.340642673	0.002241269	0.007986457	0.363937108	3.702550905	9.662571873	0.001880602	0.008340441	RAPGEFL1|51195	-0.397649783	3.702550905	11.55327846	0.000676299	0.002976811	0.402510726	3.702550905	13.01804738	0.000308503	0.000885797
RAPH1	65059	0.535192939	4.489436766	44.13464334	3.07E-11	6.11E-10	-0.107003485	4.489436766	1.590606495	0.207239504	0.339735284	RAPH1|65059	0.003512093	4.489436766	0.001906319	0.965174297	0.976861704	-0.431701546	4.489436766	27.59839786	1.49E-07	8.50E-07
RARA	5914	0.212594088	6.267197048	7.125333967	0.007600226	0.021683164	0.050246458	6.267197048	0.379486976	0.537877926	0.668316508	RARA|5914	-0.043567654	6.267197048	0.308948621	0.578326071	0.689783299	-0.219272892	6.267197048	7.739026246	0.005403993	0.011566842
RARB	5915	0.231436713	3.149493014	2.435514793	0.118614949	0.1996206	-0.138379549	3.149493014	0.808873919	0.368453387	0.515644949	RARB|5915	0.102534778	3.149493014	0.50036139	0.479341374	0.601877093	-0.195591942	3.149493014	1.777076802	0.182508688	0.250647159
RARG	5916	-0.039821635	6.882926605	0.194635527	0.65908619	0.747589836	0.235162794	6.882926605	6.81842392	0.009022216	0.030028552	RARG|5916	0.108400571	6.882926605	1.559464463	0.21174365	0.324407736	-0.30374173	6.882926605	11.79624876	0.000593502	0.00159992
RARRES1	5918	0.768128386	6.223693076	11.84381735	0.000578531	0.002613785	0.653948862	6.223693076	8.273453691	0.004022891	0.015539923	RARRES1|5918	0.703525847	6.223693076	10.41278327	0.00125146	0.00500058	-2.125603095	6.223693076	68.58350087	1.22E-16	2.57E-15
B3GNT7	93010	0.291265692	5.252440702	5.257156737	0.021856697	0.051380634	0.434004569	5.252440702	11.54533324	0.000679195	0.003615087	B3GNT7|93010	-0.265272471	5.252440702	4.351729562	0.036971381	0.081795024	-0.45999779	5.252440702	12.90397857	0.000327884	0.000935793
RARRES2	5919	0.842836283	6.871238375	31.96957454	1.57E-08	2.15E-07	-0.197092359	6.871238375	1.511511802	0.218908544	0.353845156	RARRES2|5919	-0.366029868	6.871238375	5.61384469	0.017819125	0.045288411	-0.279714056	6.871238375	3.340150843	0.067608411	0.106986284
RARRES3	5920	-0.699448687	6.494355132	19.42741848	1.04E-05	8.13E-05	0.892777594	6.494355132	37.17128183	1.08E-09	5.64E-08	RARRES3|5920	1.185852093	6.494355132	72.26932515	1.88E-17	8.55E-16	-1.379180999	6.494355132	74.90594285	4.94E-18	1.23E-16
RARS	5917	0.047836045	6.117463821	0.499471629	0.479732376	0.589276539	0.173266441	6.117463821	6.465514362	0.01099878	0.035472319	RARS|5917	-0.031610732	6.117463821	0.229841258	0.631641558	0.734186947	-0.189491755	6.117463821	8.184598038	0.004224754	0.009297881
RARS2	57038	-0.084450273	5.225114837	1.136206224	0.286455401	0.397297553	-0.281651108	5.225114837	11.96567557	0.000541896	0.003003029	RARS2|57038	0.036513455	5.225114837	0.229137375	0.632164191	0.734252572	0.329587926	5.225114837	19.40107942	1.06E-05	4.15E-05
RASA1	5921	0.208987838	4.981916502	9.066734288	0.002603015	0.00900138	-0.008012252	4.981916502	0.012613273	0.910578541	0.944964722	RASA1|5921	-0.232181301	4.981916502	11.31309313	0.000769625	0.003317888	0.031205715	4.981916502	0.212248428	0.645010788	0.712660089
RASA2	5922	0.038334093	2.268175231	0.172041374	0.67830391	0.763587588	-0.001630353	2.268175231	0.000299714	0.98618752	0.991204793	RASA2|5922	0.171268981	2.268175231	3.703401191	0.054301671	0.111026482	-0.207972721	2.268175231	5.283075928	0.021533673	0.039253474
RASA3	22821	0.688668429	4.374192254	40.21358162	2.28E-10	4.05E-09	0.038342874	4.374192254	0.112711984	0.737077456	0.826823111	RASA3|22821	-0.288976096	4.374192254	6.751234069	0.009368287	0.026959965	-0.438035208	4.374192254	15.38010003	8.79E-05	0.000284769
RASA4	10156	0.02735173	4.379322058	0.069020246	0.792768678	0.853595493	0.154038259	4.379322058	2.159695605	0.141672753	0.255619253	RASA4|10156	0.064610069	4.379322058	0.411140393	0.521391254	0.639010937	-0.246000058	4.379322058	5.807382532	0.01595903	0.030134843
RASAL1	8437	0.234043558	4.734433995	3.046990809	0.080886885	0.147890781	0.329728929	4.734433995	5.948219678	0.014732157	0.044750728	RASAL1|8437	-0.39996449	4.734433995	8.798517094	0.003014755	0.010562057	-0.163807996	4.734433995	1.529512881	0.216185567	0.289236135
RASAL2	9462	0.282233165	4.961711122	14.27944035	0.000157577	0.000866928	-0.104357719	4.961711122	1.810484771	0.178450088	0.303644602	RASAL2|9462	-0.346806428	4.961711122	21.33105833	3.86E-06	3.44E-05	0.168930982	4.961711122	5.404458218	0.020085382	0.036923122
B3GNT8	374907	0.145017849	2.047096514	1.0713314	0.300644908	0.413210186	-0.546093748	2.047096514	13.49066145	0.000239754	0.001540174	B3GNT8|374907	-0.171633544	2.047096514	1.537065854	0.215055076	0.328290799	0.572709443	2.047096514	18.64239692	1.58E-05	5.97E-05
RASAL3	64926	0.613711706	2.614034897	24.39185187	7.86E-07	8.11E-06	-0.312571148	2.614034897	5.49791604	0.01903915	0.054749254	RASAL3|64926	1.193844216	2.614034897	102.1386442	5.18E-24	4.06E-22	-1.494984775	2.614034897	120.5359374	4.83E-28	3.91E-26
RASD1	51655	0.00857883	3.43205706	0.001612195	0.967971828	0.976246388	-0.169902432	3.43205706	0.599144866	0.438904485	0.582195241	RASD1|51655	-0.526762979	3.43205706	6.062229536	0.013810323	0.036953837	0.688086581	3.43205706	11.85252757	0.000575831	0.001556976
RASD2	23551	0.72480591	2.279093311	19.81412337	8.53E-06	6.83E-05	-0.196147026	2.279093311	1.268084296	0.260126373	0.400388787	RASD2|23551	-0.627144195	2.279093311	13.52871353	0.000234941	0.001214794	0.098485311	2.279093311	0.366037255	0.545172267	0.622609649
RASEF	158158	-0.095116717	2.376794078	0.404543146	0.524752265	0.630043635	0.227223467	2.376794078	2.331939691	0.126743858	0.235556208	RASEF|158158	0.015831485	2.376794078	0.012083179	0.912470033	0.941688884	-0.147938236	2.376794078	1.044861306	0.30669355	0.388461472
RASGEF1A	221002	-0.162117931	4.082793658	0.846876633	0.357437427	0.471254823	0.322148114	4.082793658	3.445157125	0.06343739	0.140589972	RASGEF1A|221002	0.47096369	4.082793658	8.136942248	0.004337236	0.01427787	-0.630993873	4.082793658	13.05187342	0.000302981	0.000872581
RASGEF1B	153020	0.027295141	4.465721573	0.052752052	0.818341876	0.872179403	-0.048423477	4.465721573	0.159744636	0.689391733	0.792071529	RASGEF1B|153020	0.3904594	4.465721573	11.91626888	0.000556458	0.002528328	-0.369331064	4.465721573	9.904746247	0.001648531	0.004007262
RASGEF1C	255426	-0.175307477	0.736450142	0.476700681	0.489920586	0.598944945	0.566084088	0.736450142	5.282362307	0.021542501	0.060339628	RASGEF1C|255426	-0.876787619	0.736450142	11.68617384	0.000629662	0.002809329	0.486011008	0.736450142	4.223122972	0.039876702	0.067543079
RASGRF1	5923	-0.154657374	0.97923819	0.406010696	0.524001295	0.629281416	0.761641984	0.97923819	10.66248125	0.001093306	0.005356321	RASGRF1|5923	-0.843954341	0.97923819	11.86884302	0.000570809	0.002585037	0.236969731	0.97923819	1.070969223	0.300726624	0.382208489
RASGRF2	5924	1.663304416	1.865859189	145.1958226	1.95E-33	2.11E-31	-0.372788777	1.865859189	5.749028187	0.016497781	0.049121989	RASGRF2|5924	-0.319419319	1.865859189	4.67535094	0.03059845	0.070290491	-0.97109632	1.865859189	40.31159636	2.17E-10	1.95E-09
RASGRP1	10125	-0.052852617	2.987445679	0.120053461	0.728976514	0.803582012	0.250675461	2.987445679	2.722973354	0.098913603	0.196202077	RASGRP1|10125	0.206449765	2.987445679	2.004700886	0.156812223	0.257191601	-0.404272609	2.987445679	7.244781706	0.007110736	0.014692816
B3GNT9	84752	0.674244483	4.291176852	50.68523014	1.08E-12	2.57E-11	-0.218069324	4.291176852	4.64576973	0.031130173	0.08078442	B3GNT9|84752	-0.503802555	4.291176852	26.34211913	2.86E-07	3.40E-06	0.047627396	4.291176852	0.252905759	0.615036434	0.685567102
RASGRP2	10235	0.312839745	1.014717856	3.5106476	0.060975617	0.118963843	-0.258759693	1.014717856	2.171691254	0.140571562	0.253993895	RASGRP2|10235	0.492621382	1.014717856	9.381232057	0.002192182	0.00802973	-0.546701434	1.014717856	10.40727347	0.001255199	0.003139959
RASGRP3	25780	0.447985537	2.593634785	24.2318438	8.54E-07	8.76E-06	-0.42793026	2.593634785	19.27031816	1.13E-05	0.000125586	RASGRP3|25780	0.515440835	2.593634785	34.17000529	5.05E-09	8.48E-08	-0.535496112	2.593634785	33.15986278	8.49E-09	5.97E-08
RASGRP4	115727	0.674805521	1.586422898	22.40629395	2.21E-06	2.08E-05	0.008157415	1.586422898	0.003030721	0.956097049	0.974019475	RASGRP4|115727	0.44545496	1.586422898	10.08736511	0.001492894	0.005826041	-1.128417897	1.586422898	54.41478734	1.62E-13	2.29E-12
RASIP1	54922	-0.357285588	4.472633651	4.41277488	0.035670772	0.076771899	0.161074262	4.472633651	0.92877127	0.335182413	0.482724338	RASIP1|54922	0.196574034	4.472633651	1.516121443	0.218207379	0.332036676	-0.000362708	4.472633651	5.06E-06	0.998205401	0.998730634
RASL10B	91608	-0.171207412	3.501971498	1.179611499	0.277435101	0.387700216	-0.407958526	3.501971498	6.304985352	0.012039891	0.038132588	RASL10B|91608	-0.328014146	3.501971498	4.531826551	0.033270089	0.075134294	0.907180084	3.501971498	39.5224953	3.24E-10	2.83E-09
RASL11A	387496	-0.189475777	3.677909313	1.115312698	0.290929995	0.402293162	0.294307391	3.677909313	2.773332411	0.095846433	0.191566935	RASL11A|387496	0.643787006	3.677909313	14.94844437	0.000110489	0.000638344	-0.74861862	3.677909313	17.52378601	2.84E-05	0.000101701
RASL11B	65997	0.129899895	2.68277774	0.601167	0.438133109	0.550498129	-0.277089492	2.68277774	2.524209667	0.112110939	0.21527791	RASL11B|65997	-0.796874304	2.68277774	21.56194659	3.43E-06	3.11E-05	0.944063901	2.68277774	36.61814605	1.44E-09	1.14E-08
RASL12	51285	0.704314932	2.863784706	35.67328803	2.33E-09	3.62E-08	-0.487761465	2.863784706	14.41668311	0.000146499	0.001033166	RASL12|51285	-0.682024433	2.863784706	30.36140712	3.59E-08	5.16E-07	0.465470966	2.863784706	16.20425717	5.69E-05	0.000191425
RASSF1	11186	0.0309362	4.494153749	0.171820168	0.678499207	0.763694409	0.07339274	4.494153749	0.944023192	0.331245323	0.478573829	RASSF1|11186	0.088708676	4.494153749	1.511374552	0.218929462	0.332902336	-0.193037615	4.494153749	6.997910184	0.008160493	0.01660035
RASSF2	9770	0.682982257	4.467763522	42.33714922	7.68E-11	1.46E-09	-0.327262781	4.467763522	8.392280689	0.003768178	0.014728038	RASSF2|9770	-0.029880837	4.467763522	0.079592086	0.777850966	0.846763196	-0.32583864	4.467763522	9.235894481	0.002373164	0.005559923
ACBD3	64746	0.076483378	6.387523898	1.962730253	0.161221624	0.25411909	0.120948509	6.387523898	4.795316336	0.028537216	0.075470815	ACBD3|64746	0.016936686	6.387523898	0.101621512	0.749892366	0.827759763	-0.214368573	6.387523898	16.00187364	6.33E-05	0.000211177
B3GNTL1	146712	-0.342382453	2.942564762	11.12129665	0.000853421	0.003619248	0.202773698	2.942564762	4.052209052	0.044113583	0.106331139	B3GNTL1|146712	0.132122498	2.942564762	1.864530575	0.172102816	0.275904001	0.007486257	2.942564762	0.005963273	0.938446755	0.952917165
RASSF3	283349	0.019891431	2.989227235	0.033702471	0.854341128	0.897902255	-0.249705693	2.989227235	4.980788602	0.025630297	0.069338091	RASSF3|283349	-0.150254102	2.989227235	2.005662745	0.156712791	0.257130616	0.380068363	2.989227235	13.68991265	0.000215609	0.000646022
RASSF4	83937	0.489842317	4.857114235	24.7379862	6.57E-07	6.88E-06	-0.53032285	4.857114235	24.86291632	6.16E-07	1.10E-05	RASSF4|83937	0.629682342	4.857114235	43.79740102	3.64E-11	8.71E-10	-0.589201809	4.857114235	33.92648669	5.72E-09	4.12E-08
RASSF5	83593	0.170738092	4.70552578	1.481958031	0.223468421	0.326991307	0.839523262	4.70552578	37.54128577	8.95E-10	4.91E-08	RASSF5|83593	0.164819984	4.70552578	1.46512814	0.226115939	0.341237666	-1.175081338	4.70552578	64.09690588	1.18E-15	2.23E-14
RASSF6	166824	-0.660242889	0.669491775	10.22444886	0.001385911	0.005357423	0.100959245	0.669491775	0.255788412	0.61302845	0.731747394	RASSF6|166824	0.326791172	0.669491775	2.99792417	0.083371275	0.156476722	0.232492472	0.669491775	1.514474492	0.218457586	0.291685842
RASSF7	8045	-0.308154647	6.430278389	8.54764257	0.0034597	0.011428655	0.52697042	6.430278389	26.84635656	2.20E-07	4.73E-06	RASSF7|8045	0.037453123	6.430278389	0.14005429	0.708227046	0.795207416	-0.256268895	6.430278389	6.400123417	0.011411243	0.022363802
RASSF8	11228	1.328726958	4.925270597	52.4086879	4.51E-13	1.10E-11	-0.435214297	4.925270597	4.516302144	0.033573321	0.085662086	RASSF8|11228	-0.528037652	4.925270597	7.244300867	0.00711264	0.021405576	-0.365475009	4.925270597	3.569022024	0.058866971	0.095137465
RASSF9	9182	-0.548806886	3.439670853	19.70045041	9.06E-06	7.19E-05	-0.089382701	3.439670853	0.537583255	0.463436033	0.604353959	RASSF9|9182	0.48039389	3.439670853	18.07278881	2.13E-05	0.000155199	0.157795698	3.439670853	1.903265081	0.167713308	0.233374939
RAVER1	125950	-0.192988922	7.67956596	4.197379901	0.040486488	0.085323581	-0.001321989	7.67956596	0.000195823	0.988835035	0.992947294	RAVER1|125950	-0.126715859	7.67956596	1.943030327	0.163339883	0.265122312	0.32102677	7.67956596	13.18067483	0.000282851	0.000822073
RAVER2	55225	-0.306333315	4.445398571	10.1791442	0.001420381	0.005461788	-0.005865925	4.445398571	0.003760024	0.951105133	0.971282625	RAVER2|55225	-0.037237138	4.445398571	0.165434992	0.684201158	0.777243523	0.349436378	4.445398571	15.29367124	9.20E-05	0.000296756
RB1	5925	0.158139832	5.913544309	2.627620067	0.105019023	0.181560335	-0.074010996	5.913544309	0.543664715	0.460917905	0.602154172	RB1|5925	0.041049873	5.913544309	0.185651098	0.666561091	0.763648691	-0.125178708	5.913544309	1.709386857	0.191064942	0.260530647
B4GALNT1	2583	-0.550676659	2.029665494	6.055555756	0.013862612	0.035417879	0.03961818	2.029665494	0.032885636	0.856097594	0.909487855	B4GALNT1|2583	-0.446121332	2.029665494	4.302696244	0.038052	0.083708343	0.957179811	2.029665494	22.99260851	1.63E-06	7.52E-06
RB1CC1	9821	-0.034333443	5.920728408	0.250959235	0.616400459	0.7127306	-0.107116861	5.920728408	2.350784088	0.12522001	0.233465718	RB1CC1|9821	0.06173636	5.920728408	0.872397934	0.350292313	0.475178052	0.079713945	5.920728408	1.4692324	0.225466843	0.299572156
RBAK	57786	0.053351693	4.291800729	0.443889776	0.505250976	0.612670928	0.095293094	4.291800729	1.382687081	0.239643969	0.377964133	RBAK|57786	-0.308646606	4.291800729	15.1596464	9.88E-05	0.000580691	0.160001819	4.291800729	4.327261906	0.037506534	0.064013171
RBBP4	5928	-0.212127596	7.805231816	7.522853156	0.006092111	0.018107307	-0.178604787	7.805231816	5.198026473	0.022612547	0.062749416	RBBP4|5928	0.122564247	7.805231816	2.777475225	0.095598765	0.174286722	0.268168136	7.805231816	13.60504484	0.000225579	0.000671395
RBBP5	5929	-0.152679322	4.676578902	5.699659194	0.016968207	0.041753538	-0.102696165	4.676578902	2.518560871	0.112513225	0.215859651	RBBP5|5929	-0.01188999	4.676578902	0.037400052	0.846652817	0.894767449	0.267265477	4.676578902	19.62670619	9.41E-06	3.72E-05
RBBP6	5930	-0.143682833	6.043786258	6.863672264	0.008796558	0.024391769	0.097040639	6.043786258	3.131763085	0.076780662	0.16226555	RBBP6|5930	-0.111274734	6.043786258	4.400962859	0.035918646	0.079870551	0.157916928	6.043786258	9.201674083	0.002417939	0.005650029
RBBP7	5931	-0.460834839	7.446666011	27.82136172	1.33E-07	1.60E-06	0.051923942	7.446666011	0.365719889	0.545346589	0.67478545	RBBP7|5931	0.131554299	7.446666011	2.590001043	0.107540265	0.191535243	0.277356598	7.446666011	11.77931527	0.000598925	0.001611813
RBBP8	5932	-0.363899864	5.928887348	11.44183806	0.000718087	0.00311901	-0.011690271	5.928887348	0.011979805	0.912843757	0.946505298	RBBP8|5932	0.42662629	5.928887348	18.28411111	1.90E-05	0.000140791	-0.051036155	5.928887348	0.251057037	0.616331767	0.686581022
RBBP9	10741	-0.085192379	5.304454236	1.18577396	0.276183659	0.386398034	-0.201768811	5.304454236	6.362731016	0.011654203	0.037132411	RBBP9|10741	-0.204199034	5.304454236	7.155374507	0.007473969	0.022265435	0.491160224	5.304454236	44.87760646	2.10E-11	2.21E-10
RBCK1	10616	-0.278224081	7.329403503	13.59760867	0.000226474	0.001178625	0.26163807	7.329403503	12.47817375	0.000411735	0.002407112	RBCK1|10616	0.108994774	7.329403503	2.323721686	0.127414853	0.218195964	-0.092408763	7.329403503	1.647827083	0.199254935	0.269787812
RBKS	64080	-0.179669192	3.159812481	2.726298049	0.098707843	0.17314849	0.586559639	3.159812481	30.91958126	2.69E-08	8.27E-07	RBKS|64080	-0.177918767	3.159812481	2.847920083	0.091492232	0.16851675	-0.22897168	3.159812481	4.732167654	0.029603554	0.051995065
B4GALNT3	283358	-0.343131296	4.130266279	3.986700264	0.045860793	0.094504794	0.099567627	4.130266279	0.344506227	0.55723962	0.684877522	B4GALNT3|283358	-0.714503562	4.130266279	17.64244682	2.67E-05	0.000188084	0.958067231	4.130266279	38.02564065	6.98E-10	5.84E-09
RBL1	5933	-0.134902333	3.214863957	2.17289316	0.140461759	0.227866512	-0.282801133	3.214863957	9.089072186	0.002571413	0.010790939	RBL1|5933	0.286731907	3.214863957	10.94317906	0.000939488	0.003909456	0.130971559	3.214863957	2.265008033	0.132325526	0.190438591
RBL2	5934	0.06084417	6.263061504	0.7968134	0.372047822	0.485885256	0.071421436	6.263061504	1.068241149	0.301343067	0.44636502	RBL2|5934	0.005665508	6.263061504	0.007299376	0.931914468	0.954058808	-0.137931114	6.263061504	4.294292698	0.038240499	0.065141598
RBM10	8241	-0.150460273	6.68424552	6.761980949	0.009312033	0.025560203	0.108804149	6.68424552	3.545444703	0.05970916	0.134224285	RBM10|8241	0.054750027	6.68424552	0.975623562	0.323281672	0.447582973	-0.013093903	6.68424552	0.055854957	0.813171541	0.853042237
RBM11	54033	-0.445350016	1.969566592	9.804115923	0.001741217	0.006444622	-0.066023521	1.969566592	0.219295841	0.639576977	0.753417215	RBM11|54033	0.422863677	1.969566592	10.38781788	0.001268494	0.005059344	0.08850986	1.969566592	0.443540946	0.505418325	0.585259895
RBM12	10137	-0.081756107	6.534090644	3.939473182	0.047165546	0.096526609	-0.083831827	6.534090644	4.020253745	0.044956949	0.107936413	RBM12|10137	-0.039854957	6.534090644	1.001198004	0.3170208	0.441057289	0.205442891	6.534090644	27.53428365	1.54E-07	8.74E-07
RBM12B	389677	-0.092727647	4.678404656	2.050397175	0.152166489	0.242611532	0.163310141	4.678404656	6.37346116	0.011583944	0.036965589	RBM12B|389677	-0.140823913	4.678404656	5.007637256	0.025235727	0.060076038	0.070241418	4.678404656	1.285868783	0.256810679	0.334784819
RBM14	10432	-0.110951515	6.673788595	7.45827383	0.006314553	0.018636823	0.017573509	6.673788595	0.184588992	0.667458837	0.774949155	RBM14|10432	-0.048598432	6.673788595	1.534269734	0.215472763	0.328848629	0.141976438	6.673788595	13.47734882	0.000241461	0.000713501
