Hugo_Symbol	expr.mean
GPRC5C	-0.171390324
TBC1D9B	-0.033276051
PNPLA6	0.006621898
AP3B1	-0.012501828
C11orf68	0.002322212
AKR7A3	0.042356033
AHCYL1	0.027022689
COP1	0.012934894
RPP14	-0.010946808
PCDHB18	0.028437234
CDH24	-0.091792048
KRT17	0.106338391
LACTB2	0.018542962
DDX24	-0.027381353
PHACTR1	0.094479271
SLC35E2	-0.014765695
LOXL1	-0.109789305
IQSEC2	0.048931673
RGSL1	
PCDHGC5	-0.02469287
MEGF10	0.165056139
PRRX1	-0.095763982
ASTE1	-0.025456139
C6orf159	0.163606644
MYOD1	-0.022620201
GAA	0.003318556
ZNF747	-0.011683272
KLRC1	0.141769686
IL1RL2	0.046002742
GDF9	0.22520841
GPR119	0.066526508
TRAF2	-0.005392755
HCK	0.007976247
BMP6	0.155037477
IL8RA	0.170466177
FLJ35848	0.015608015
EFHA1	-0.027026051
CDSN	0.334845501
C14orf54	-0.00355619
LSM3	0.03329319
ZFP41	-0.008728519
C9orf126	0.044843457
VIT	-0.00802468
SPCS3	0.025924132
DEF8	0.043949726
CHAF1A	0.032526508
C1orf165	-0.081230938
ZFPM2	-0.050040711
FTH1	0.02123766
SLC35F1	0.041933729
YWHAH	0.001736289
C17orf66	0.024070757
ADRB1	0.16580292
FOXL1	0.24024223
RG9MTD3	-0.026355563
UMPS	0.025575378
MGC13008	-0.023080439
KIAA1161	0.076567642
CCDC77	0.113296618
C12orf65	0.012355027
COG4	0.033877199
RCP9	-0.038979799
RP4-692D3.1	-0.08633789
CDC2L5	-0.001788697
MGC7036	-0.021719077
GDF2	0.003892335
TIMM17A	0.003923218
HNRNPA0	0.030592302
OR2H1	0.042789611
PCBP1	0.013501143
COL23A1	0.154936015
LRRC2	0.083277241
NSD1	0.00423858
FLJ37078	0.047695841
WDR91	0.016345812
TMEM179	0.048234614
DSCR10	
CNDP2	0.009802377
FYN	0.013996344
BEX2	-0.19943334
KCND3	0.062063071
YPEL5	-0.005501404
LRRC42	-0.01711791
C17orf45	-0.021260055
ZNF649	-0.020509223
LOC150763	0.164628559
COL5A2	-0.16107241
CNGA2	
ELA2B	-0.02168698
RAB9B	0.101903718
FAM100A	-0.010350548
MYOZ2	0.108662351
SPATA12	-0.007501828
XRCC4	-0.036647623
CYB561	0.029115174
CHST10	-0.082037325
BAI1	0.080075795
BRSK1	0.019907049
C17orf89	0.063140311
PDE6H	
FLJ20309	-0.021127051
MAP7	0.08451691
SCN4B	0.019140159
SPAG9	0.054535898
SERTAD1	-0.02445523
FLJ21963	-0.076872029
ANTXR1	-0.025875868
TMPRSS13	-0.038578298
ETV7	-0.043201715
DGAT1	0.024537771
NKIRAS1	0.003489638
TAC3	0.105087141
CORO1C	0.024900669
RAD54B	0.048908135
HRASLS3	-0.104613044
C21orf42	0.150173066
BARD1	-0.007613331
ZNF177	-0.108188344
MIP	0.013510055
ZNF442	-0.030149909
F2	0.017637762
GRIA1	0.173720488
GALNTL2	-0.023856722
WNT5A	0.017133331
LENG9	0.000701097
hCG_25371	0.083914077
FOXR1	
TRA@	0.052107998
PWWP2	-0.03265585
C1QTNF7	0.269753188
SLC7A4	0.327558349
C4orf7	-0.432934795
C17orf80	0.045901293
KLK4	0.107406872
IL31	
TMEM176A	-0.033880256
CTNNB1	-0.004105885
BHLHB2	-0.120714351
TMEM185B	-0.009512194
ARD1B	0.061372943
C1orf93	0.012550274
BRUNOL4	0.227932662
LOC541469	-0.048160607
UPK2	-0.007311539
GAS8	0.044658642
PATE	0.022542962
IMPACT	-0.007183501
WNK4	0.062865861
HNRPLL	-0.016010316
GAD2	-0.007635887
ITGA6	0.080553931
BMP15	0.002483505
CYP2A7	0.778713631
RIC8A	-0.036597349
CCND1	-0.150765532
USP35	0.123190128
DSCR2	0.038653108
CCL4	-0.084149731
ZCCHC10	-0.028367459
NOL11	0.057649452
TRPM2	-0.16026221
PSMD2	0.028503899
CHTF18	-0.006765082
USP18	0.095055302
RRAS	-0.02911994
LAMC3	0.131775594
TOX	0.070512989
PCDH15	
GABRG3	0.092684793
NUDCD2	-0.000134892
SGCZ	
KCTD17	-0.000651371
SPSB2	-0.022985375
TPPP3	-0.020760793
CILP2	0.02146221
CALB2	-0.004142824
CEBPZ	0.034359823
ZNF479	0.003533212
FMOD	-0.139499998
C21orf66	0.060858201
CLN6	0.006034797
SH2D3C	0.017148537
PTPN14	0.0382
TRIM42	-0.018790062
APTX	-0.003692413
SNRPG	0.075796154
BMS1	0.054728062
MAGEA3	0.386637112
NFATC3	0.010761649
LRRC45	0.014258974
ARS2	0.00647819
LRIG1	-0.094843713
EPSTI1	0.050408377
PRSS27	0.131751676
ERC2	0.133702208
PRKACB	0.195375905
PRDM13	0.508671846
HCG27	0.025023307
KLK12	
HSD17B7	0.019658135
ZNF354A	0.033639854
PCDH11X	
DMGDH	0.1315096
PCBD2	0.013178859
TMC6	0.030011883
RIMS1	0.263336261
SF3B2	-0.003862943
RCN1	-0.092454916
CPB1	-0.064991773
BCAR3	-0.091099634
FCRLB	0.153759598
PAK1IP1	0.084255484
OR10H1	0.001482633
KIF9	-0.03087979
PITPNM2	0.074507117
L3MBTL4	0.153516148
TGFB1	-0.019631729
ZXDC	-0.003307892
SLC6A16	0.14515783
SRrp35	0.531499607
LRRC8E	-0.088413163
PPIAL4	0.063916814
EOMES	0.125499219
PAX2	
SCARF2	-0.010776508
PSEN2	-0.027660276
PCDHB13	0.011299505
C10orf28	0.001882737
DHRS7B	0.019364656
C1orf131	0.019944698
ASB1	-0.030563254
ZNF223	-0.023768742
LCMT2	-0.050726234
MEP1A	-0.011466181
TMEM53	0.010837294
RSPH3	0.008430073
C10orf33	0.069630713
LOC644285	-0.016865936
PTPN9	0.002700179
ABCA12	0.361395947
CCDC37	0.028089282
RUNDC1	-0.058671949
YES1	-8.69E-05
FAM120AOS	-0.051985375
OR5M3	
PPP1R3F	0.041001477
IL13	0.071990113
MDFI	0.166642139
PRNT	0.012481112
ZDBF2	0.032021938
OR10C1	0.019214516
CLIC1	-0.025946971
LILRA5	0.073705377
CSAG1	0.325537473
TREML2	0.137256938
FAM125A	-0.017005779
ZNF74	0.038710238
FAM104A	0.039122715
LRRC39	0.038158135
SAMD5	0.332090951
HYAL2	0.002675503
HIST2H2AC	0.001774452
IGFBP5	0.140578177
NRTN	0.22835923
KIAA0556	0.012262583
FAM29A	0.088555907
JMJD2A	-0.040767824
EPHB1	0.369356947
POLD4	-0.007898995
LRRC36	0.119770718
MEGF6	-0.054130256
LPHN3	0.216248605
BMP10	-0.008666356
C21orf55	-0.001989945
CREM	0.019370278
PTGER4	-0.017450927
METAP1	-0.003348133
KCNQ1	0.027993962
NR2F2	-0.055078154
SSFA2	0.269108678
CTTNBP2	0.084446375
BCL2A1	0.227057815
ZBTB24	0.0364984
SLCO6A1	0.034325258
PRDM1	0.035879444
OR7D2	0.174619483
CCDC47	0.068315356
LOC646982	
SLC26A6	0.026561837
BIN1	0.042298537
SRRM1	-0.014023916
PCSK1N	0.06764609
ALS2	0.020782227
ECT2	-0.000678333
DOCK6	-0.01515128
C10orf119	0.035801797
FATE1	0.0585617
DUSP23	-0.005536563
TRIP6	-0.075853044
NUP35	-0.001484004
CDH3	-0.044564442
KLHDC8A	0.04334872
C9orf116	-0.200438071
EI24	0.027135283
CENTD1	-0.039862455
RWDD2B	-0.040829676
DOCK1	-0.07763894
NPAS2	0.086343007
NR3C2	0.057133439
FAM63A	-0.007087007
INPP5F	0.044433878
FAM111A	-0.081801645
MYBL1	0.163211567
IQGAP3	-0.033934931
CRADD	-0.015175201
DUSP12	0.030531079
PDZK1IP1	-0.346451097
VASH2	0.099928856
CTR9	-0.043434644
VIL1	0.058485069
OR8U1	0.016553271
CCDC107	0.02959872
PTTG1IP	0.023662934
OR4X2	-0.005379951
COL9A1	0.447812614
PSMD9	-0.010847197
ZFP62	-0.052371572
TIP39	0.041032298
PARP15	0.068681901
TTC19	0.028860603
C1orf114	0.144124172
GFPT1	0.064053016
SLC27A6	0.352082419
MRPS10	0.029291042
CALML5	0.461322369
TRPM7	-0.020797455
CGNL1	-0.08053085
CECR1	0.015498475
SERPINB8	0.032385609
TMEM102	0.0149367
PDIA2	0.151536411
NUCKS1	0.04345245
HOTAIR	-0.28808577
EBI3	0.008956581
NXN	-0.0094383
ZMYND19	0.022388059
FOXJ3	0.019087294
EIF5B	0.011562424
EIF2B4	-0.024471055
LEO1	-0.004765996
ZIC5	0.096877633
IL20	0.34319251
KIAA0415	0.020564689
FLJ37357	
TSPAN12	0.114671618
ACTR3B	0.097343388
TFAM	0.013100854
IL17RD	0.025338208
PARP12	0.053434035
KLHDC7A	0.088151737
KCTD4	0.039398265
GTF2H1	0.000418342
FLCN	0.029531689
BIRC4	-0.00391832
LOC790955	-0.01383958
VKORC1L1	0.027411335
CYP4F22	0.212354501
TAS2R5	0.01275777
ZNF582	-0.110127971
HS3ST3B1	0.010380974
CTNS	0.01
STK36	-0.064171854
MMD2	-0.008842932
RP5-1103G7.6	0.013794333
FLJ23356	0.053135283
CRH	0.089388936
C1orf182	0.03309172
ACP5	-0.010785574
AMFR	-0.039947075
CA4	0.529132236
PLCB4	-0.204308861
MPHOSPH10	0.056334095
UNQ473	-0.25391798
G3BP2	0.019900225
SR140	0.023954578
HOXA2	0.177144881
PYGB	0.006877514
BAT1	0.013846424
DKK3	-0.002140631
DDX31	0.010187157
TULP1	0.029637229
NHLRC2	-0.015244362
TNRC4	0.166155951
ZNF430	-0.005487203
TNRC6A	0.022158168
PLA2G1B	0.112098788
RCHY1	-0.045019018
GTF2A2	0.006650197
MGC4294	-0.070326325
ZNF691	0.016670018
TACC3	-0.063096435
LOC4951	0.028262035
MS4A4A	0.051535649
LOC152485	-0.10309872
PPP1R2P1	-0.0229057
PPP2R5B	0.017409963
RPGRIP1L	0.035531993
SPOP	0.005654499
PTPRF	-0.042318717
MGC42090	
SUSD3	-0.383723492
THOC4	0.076656797
MAML1	-0.007032358
FXR2	-0.002481424
TYK2	0.004327697
MUC6	0.23399725
PIP4K2A	-0.003373388
MEX3A	0.089573143
RRP1	0.075488346
TFAP4	0.024414991
CXorf41	0.186974563
MTMR4	0.036861137
CTLA4	0.132064899
SNX9	-0.009140539
CIB3	0.113247574
NECAP1	0.032077697
PLA2G2D	0.114011865
GLMN	0.05381749
DCLRE1A	0.038282907
PDX1	
SAMD11	0.179723492
MRPL55	0.022536197
TLR7	-0.050381302
TBC1D21	0.015065565
SMAD1	-0.013105667
ACTRT2	-0.021059722
RIOK2	-0.014153565
PDLIM4	-0.029605576
SLC22A15	-0.007048644
ABHD13	0.005844344
STX18	-0.019504408
CCPG1	-0.061232788
DCBLD1	0.020372168
SLC2A6	0.049559415
NOLA3	0.022280165
TRDMT1	0.045848426
IL17F	0.02407404
ATP1A4	0.018032121
OR52W1	0.006124314
CFL1	0.013070384
IL4	-0.029737654
RBP2	0.272783539
CPSF6	0.01721396
TTC8	-0.090819921
MUCL1	-0.211195612
EYA3	0.105675799
KRT38	0.043425954
GNE	0.105117002
ZNF501	-0.124197439
SLC35A2	-0.000596369
CEP110	0.010580784
MYF6	0.157713587
MGST2	-0.052151133
TRPV4	0.05890098
NEK8	0.027520898
NOX5	0.168882084
NCKAP1L	0.056184801
EMP3	0.027569464
BPY2C	
C1orf38	0.05294225
ELOVL2	0.235532554
CBX7	-0.00639549
OSBPL1A	-0.006933881
ZNF589	0.005326782
ESCO1	0.016294634
TRA2A	-0.025799336
C3orf26	0.091611517
PHF2	-0.030507766
PID1	-0.001336995
RFC1	-0.013327925
MTAP	0.046752464
ADORA3	-0.042914388
LOC389458	0.350107861
TRNT1	0.010590951
CRIPAK	0.016022547
RAI2	-0.127352845
ANKRD44	0.00153443
GZMB	-0.12250457
NFE2L1	0.045364031
STIP1	0.055025592
RASL11B	-0.109333638
NT5DC2	0.122040998
LRP2	-0.41789289
MTDH	0.090038565
ARSG	-0.076058501
HSP90AB1	0.028830905
CT45-6	0.339264777
ZNF483	0.046994059
LMBR1L	0.016117916
S100A2	0.270788483
C2	0.067816155
C2orf27	0.051922303
EIF4EBP1	0.17353245
GCKR	0.006054898
PPP1R9B	0.05731232
FER	-0.018906764
SNRK	-0.023564287
OR5M10	-0.004601463
UTP6	0.042957495
CAPZA3	0.138295099
FBP1	-0.324546625
TERT	0.034985375
CCL1	0.002945155
FUCA1	-0.025051645
ALS2CR8	-0.054413505
KCMF1	0.073036865
SRCRB4D	0.138037477
OXCT2	0.018736176
IL17RA	-0.01995766
MPP5	-0.006578382
SPA17	-0.039519653
FLJ10986	-0.040270559
GALNT14	0.141553473
CXorf27	0.085682122
NPLOC4	0.064873857
RAB34	-0.118583181
KRTAP3-3	0.253872943
ARSD	0.050697609
CPLX2	0.083842238
PJA1	-0.041878428
WHDC1L1	-0.04924564
RB1	-0.107989397
MTMR15	0.012756856
PHLDA2	0.071131051
GUCY2F	
MPV17	-0.004794024
SLC35D1	0.01840128
LYSMD3	-0.039484104
COL16A1	-0.139845826
ERLIN1	-0.013247488
JMJD4	0.01578443
HIST1H2BK	-0.042953839
TP53I11	-0.055028647
ST3GAL4	0.087438574
PF4V1	0.192681717
ALG8	0.129219835
REG1A	0.003490859
CYB5R3	-0.000278331
HHLA1	0.014675046
MYST4	0.036887751
VASN	0.012997715
UCHL5IP	0.067382084
TFAP2A	-0.010262263
MGC9913	-0.021799817
C9orf97	-0.014683729
LOC90379	0.048271024
PHF15	-0.110523227
ZNF169	-0.040447068
KRT7	-0.495501645
GLIPR1L2	0.001519835
LOC116236	-0.032539
IQCF3	-0.017286563
RDH14	-0.021887587
HNRPK	-0.015258569
RABEPK	-0.021722124
ISX	0.135833638
CBARA1	-0.008305759
RAD51AP1	0.095020567
MLL5	0.008974177
CXorf48	0.149617916
SGCD	-0.136367916
PHTF1	0.015448812
CA3	0.269565967
CMTM5	0.219120199
STX10	0.037277194
JMJD2D	0.073615325
P4HA1	0.037451563
GAB3	0.026414691
DHRS4	-0.070320534
COL4A1	-0.017726093
C20orf20	0.075956124
OSBPL2	0.078369744
PTTG2	-0.0405617
KIAA1688	0.015255027
STS	0.096331548
SHROOM4	0.007068693
KBTBD5	-0.013897473
ALDH1A3	0.029193539
BTNL2	0.011106338
TGIF1	-0.04970841
ZFAND5	0.024507313
ICA1	-0.059673119
FLJ12331	0.023458867
EPS8L2	-0.043975137
MNT	0.005578598
ENTPD1	-0.020561186
OR51E2	0.023212457
STK11	-0.02547372
MX1	-0.058963894
TTTY9A	0.0104906
CX62	
LOXL4	0.234063757
EXOSC4	0.055213894
PURB	-0.013836373
SETD1A	0.023459481
RELB	0.022879799
LAMB2	-0.098380868
HNF1B	-0.025329347
PNLIPRP3	
C14orf139	0.137567642
UMOD	0.255908898
GRIN3B	0.006140618
GPR25	0.013756856
ZNF512B	0.020746344
ATP6V0A1	-0.024714351
SRA1	-0.004094565
ZNF615	-0.005039305
ZNF768	-0.013505484
ZNF469	-0.129079982
DYNC2LI1	-0.124936333
LOC387911	0.237508684
LOC554234	-0.007741316
ARRDC5	-0.023021938
TMEM59L	0.066594159
4-Mar	0.124875375
CNOT8	-0.018369916
KIRREL3	0.176276865
ADAM17	0.052648603
MYOG	0.010610146
CPNE1	0.009785786
AK5	0.26791117
LOC204010	-0.006351463
NDRG4	0.148081353
LOC130074	-0.018469684
PIAS4	-0.009578611
NCOA2	0.003985678
TEGT	-0.062474589
USP5	0.048069013
ANKRD21	-0.010860148
KIAA0692	0.01607313
HAPLN3	0.105491622
LZIC	0.026236289
NRXN3	0.224517671
CDKN2C	0.022962227
KIAA0226	0.001938322
CYB5D1	0.038193327
WDR68	0.083128976
ABCB6	0.018621938
MRPS25	0.08720521
ZMAT2	-0.007948342
KRT25	0.024167276
RPL11	0.019224406
GRAP	0.00361481
LOC198437	0.095577084
RORC	-0.119873596
RAP2C	0.099246775
MXD1	0.086359653
AZI2	-0.02257526
NUAK2	-0.079537934
AHSG	0.040544757
MANSC1	-0.09139351
IMP3	-0.001667265
C2orf3	0.005279936
VSTM3	-0.133935558
PCTP	0.02046755
SIRT1	-0.026227605
MANBA	0.003340037
CD164	-0.041800503
GFRA1	-0.59888375
PRM2	0.023382845
ZKSCAN3	-0.027472578
PLEKHG1	0.047672761
TPRKB	0.036952773
UBFD1	-0.02518738
CDKL5	-0.043658148
HIST1H2BD	-0.0068577
INPP4A	0.061570378
BMX	0.191070285
PTPRU	0.087413163
LOC554202	0.021687989
HOXC8	-0.055444437
IL12B	0.083025594
ADPGK	0.019392596
ZNF418	0.040764168
SIAE	0.023557389
CWC15	0.012092779
RP13-401N8.2	0.036957038
KLHL11	0.027195612
DEDD2	0.018310558
PSMB3	0.08602468
DDX25	0.070931596
ZBTB3	-0.005342408
GFRAL	
RPS25	0.001794629
FAM57B	0.184764393
TESK2	-0.022956124
DNM1L	0.04328245
ZNF207	0.00206796
CLEC11A	-0.041296389
TOLLIP	-0.011247486
TMEM61	-0.013560625
DLK1	0.246693459
PLVAP	0.03001198
NOD2	-0.078680967
SCMH1	-0.010472578
FLJ40235	-0.030718464
HTR2A	0.168417413
ARMC5	0.01116819
FUT7	0.063558501
PRELP	-0.013053362
ALKBH6	0.020616936
GYG1	-0.029175048
POLR3GL	-0.061194698
COL8A2	-0.083580452
OR10A5	-0.000137327
C1orf187	0.081461609
TXLNB	-0.002504261
C16orf68	-0.009387563
R3HDM1	0.036174589
C16orf75	-0.021926417
BAALC	0.109904609
TNP1	0.043035495
GAPDH	0.064206585
COX7C	0.010428702
ERRFI1	0.095072155
PGAM2	0.211326868
FAM108B1	0.027741925
APC	-0.01788636
TLR2	-0.065639397
SUCNR1	0.069616417
ZNF233	-0.07227468
WFDC1	0.081834576
PSG11	0.015593729
SLC39A1	-0.02713574
PSAPL1	
CDC42EP1	0.042505256
MECR	-0.009583181
KIAA0101	-0.062664614
MACROD2	-0.018980073
MMP19	0.003327062
LOC202459	-0.018840645
VNN2	0.112265082
ACCN3	0.069276965
TIMD4	0.195101463
CCDC7	-0.00034796
SULT2B1	-0.054714808
ME1	-0.000414077
MGRN1	0.014500686
MRPL30	0.006532417
IVL	0.348365631
CALM1	-0.00317468
PLEKHA6	-0.081994881
B4GALNT2	0.065347349
PGDS	-0.11426323
C8orf33	0.118832117
TMEM56	0.025622793
CKM	0.128923541
ESR2	0.076583903
ACOT8	0.021821755
AGTR2	-0.002377163
LOC155006	0.263776049
BC37295_3	0.039419561
EPM2AIP1	-0.048345494
PZP	0.054774375
RPS9	0.034275144
C18orf51	0.107898991
SIVA1	0.055623766
HEATR2	-0.036335466
CD3E	0.062469638
C20orf142	0.039573583
PGLYRP3	0.002777879
CCDC139	0.077590951
GPS2	0.009516923
NOL14	0.035212218
LRTM2	0.389017978
TRIM36	0.304621605
TP53RK	0.043052265
FBXL13	0.168664852
RUFY2	-0.009111071
C11orf70	0.12783251
HSPB9	0.079840817
GJA5	-0.064829525
HGF	-0.034218726
EPHB4	0.037945155
SOX18	-0.012498172
IFRG15	-0.013170018
WDR23	-0.028299132
REEP2	0.13894362
CDK3	-0.004965265
HSPA12A	-0.143076589
ARL8B	-0.002831993
SATB1	0.047237958
PPM1D	0.111911963
VPS45	0.006391508
TP53BP2	0.059631399
GJE1	-0.153159963
VGLL4	0.000813757
GNPTG	-0.008525137
ROS1	0.026331356
C21orf128	0.093359656
BMP8B	-0.045835466
SLC5A4	-0.050507313
SLC6A3	0.000339353
C16orf53	-0.019522395
TMEM81	0.011265082
APC2	0.070964717
SYAP1	0.084987561
C6orf54	0.375207172
ZBED5	-0.026787691
PVR	0.041862954
LTA4H	-0.00172392
CCDC24	-0.044958338
MAGEA4	0.556563934
IFIT3	0.053833697
MYADM	0.028301645
C21orf82	0.049404936
PDE3B	0.087767673
TMPRSS11A	0.042941947
PGK1	0.052525547
CCL13	-0.228488718
DERL3	0.0776524
MLXIP	0.025222232
PLOD1	0.110440585
MTFR1	0.097812431
NPDC1	-0.149457338
GPAA1	0.000688605
LTV1	0.02863574
RYR3	0.160856797
C7orf46	-0.10164808
VAMP2	0.034634761
RNF135	-0.049682165
SUPV3L1	0.038462523
FIBP	-0.012526508
ADAMTS18	0.220548278
RNF25	-0.025262042
SOS1	0.018605119
PLAU	-0.024717322
MATK	0.161275594
EHF	-0.411054845
CTNND2	-0.502011883
PTEN	-0.081371773
ZNF189	-0.006884141
SLC28A3	0.288207495
GUCY1A3	-0.044588208
SETD2	-0.006034936
ROGDI	-0.050751828
TICAM1	0.003641316
RASSF3	0.041011883
PACSIN2	0.028743861
SERPINB5	0.459625814
PRKCDBP	-0.063513483
TFDP3	0.072140768
LGR6	0.189483199
RFX5	-0.002056371
OR52J3	-0.018250457
PTPN18	0.046156536
ZBTB34	0.007463371
KCNF1	0.344995735
SYNE2	-0.00983075
SLC22A4	0.08876234
NETO2	0.078200411
VCPIP1	0.065845978
LDHD	0.018966179
ESX1	0.092161488
SQRDL	-0.088436929
GALK1	0.054099634
HD	0.027771024
ASCL3	-0.016028336
FBXL6	0.050583638
FABP7	1.069016781
MAGEC3	-0.084527422
KLC4	0.010900952
CD1D	0.063707364
PRAM1	0.037526508
EIF3B	0.027979618
DSCR8	0.558266455
FLVCR1	-0.000658135
KIAA0141	-0.058015768
PROM2	-0.108560338
ALOX5	-0.01566642
GPR162	0.218738444
LYRM2	0.002844378
HES5	0.139194698
GJA1	0.120111746
MRPS14	-0.010735832
HMHB1	0.018400366
TAF7	0.004255113
BTNL9	0.15275738
SFXN2	-0.011090331
VEPH1	0.118024985
GK2	-0.009617686
AMBP	0.105926417
KIAA0953	
XAGE5	0.071005108
CCBP2	0.135903108
TGM2	0.047354338
ZNF202	0.023914991
ACTL6A	0.070447115
SLC23A2	0.019739497
ARHGEF7	0.054131205
LOC728635	-0.021938757
CRYM	0.443668929
PKD2	-0.001758227
MANBAL	0.008475325
LIN54	0.054188757
ACTL7B	-0.016033366
OR4D9	
KIAA1683	0.128090037
ZNF704	-0.029190424
TCP10	-0.032771342
MAGEB18	
DEFA4	0.067779567
ZNF197	-0.020132084
PTOV1	0.00553381
RNF208	-0.018137742
CMIP	0.027765375
TRDN	0.005047532
UCHL1	0.230365713
APOL6	0.057387634
PLK1	0.031391843
NPHP1	-0.099449863
NDUFA11	0.023542048
DAB1	0.022747715
RTN4R	0.042974406
PUSL1	0.015468921
SYT2	0.020886197
ANXA13	0.089598263
RFTN1	0.035629342
ATP8B2	-0.029747874
VN1R2	
OR52E4	-0.042986289
NPPB	0.050361704
ZNF148	-0.01938894
ZNF141	0.028833442
IKZF1	0.04093164
PSMC2	0.024736441
GGA3	0.029232492
LPGAT1	0.0062593
SEC16B	0.010213274
C5orf38	0.07422457
THOC2	0.046980256
SLC16A12	0.195171484
ALK	0.124667963
DACT3	-0.030375556
CACHD1	0.101946069
GAN	0.085001371
EXOC6B	
HIST1H2AE	0.027453382
VAMP1	0.037945764
SRI	0.009266261
AKAP14	
HLA-E	0.001989762
SLC25A32	0.061568861
FLT3LG	0.054041132
ATP1B1	0.001822766
WDR1	-0.01018411
SWAP70	-0.042758227
TRIM31	-0.045720148
ARNT	-0.015942413
ZNF596	-0.030704996
CDKN1B	-0.072370506
FOXC1	0.435911554
SEMA3A	-0.004182035
LSM14A	0.041982325
STEAP3	0.007198583
ABCA1	-0.05317609
PLSCR2	0.060562521
EDC3	0.017576512
THBS3	0.017462523
C15orf43	0.007527806
GMCL1	0.002858625
C9orf71	0.070031536
MGAT5	-0.01371755
LOC402164	0.021619287
TSPAN8	0.657312252
DYNLT1	0.007793647
IGSF1	0.415145795
TMEM143	0.031298446
FLJ25006	0.0363766
ATP13A3	0.031817751
C3AR1	-0.023728062
CADM2	0.293508355
HAO1	0.22066347
TWF1	-0.003368375
MRPS17	0.064838665
MYH9	-0.032909982
C9orf9	0.008186166
C17orf79	-0.002586823
FSCN3	-0.000444697
BDKRB2	-0.001640777
PCGF6	0.01371938
RAP1GAP	0.025322353
TAS2R41	
DCLK1	0.081281113
DEFT1P	-0.010652709
TAF2	0.075934499
COPZ1	-0.023182848
STIM1	0.031968007
TBX2	-0.019041128
RPS4X	-0.023126839
8-Mar	0.043712673
DHX33	0.041662408
TMEM161B	-0.051545143
SYPL2	-0.007341865
ADCY5	0.180102018
SRPK3	0.219264495
CXorf9	0.013281079
REC8	0.12310489
CLP1	-0.035784826
MGC52498	-0.063011883
DUOX2	0.084143815
C6orf150	0.054227605
TSC22D3	-0.154272623
CASP8	0.019820558
PRKD3	0.040391411
CFH	-0.107640768
TRO	0.027381627
NRIP1	-0.034145795
ZNF707	0.097527581
TBC1D22B	0.04557464
HYI	-0.04735649
COX7B2	0.205240711
GPR52	-0.010169867
CASC3	0.085826843
METRN	-0.191193327
KRT3	0.023009141
ARF1	0.002285419
C1orf111	0.010654631
MOG	0.074615174
C6orf50	
MGC12966	-0.007089122
ATP7A	0.011826324
NOTUM	0.036229477
LOC342897	0.363373857
ITSN2	0.012223682
GIP	-0.01535192
LOC89944	0.011353576
UBXD8	-0.005732404
GYPE	0.002390611
JAG1	-0.044182207
RLBP1L2	
HIST1H2AL	0.038510817
PAPPA	0.06699119
CYP4F8	0.310670475
TRH	0.492382238
DCTN3	0.002671664
NT5C	-0.007258227
HTR3C	
VPS41	0.025542962
KIAA0174	0.059896709
ANKS6	0.160915351
MPV17L	-0.005775965
MT1M	0.054692887
DTX1	-0.005035159
LOC146325	0.043599384
ZNF639	-0.024893338
CACNG4	0.009784826
TNNC1	0.075563985
MGC27345	0.012550503
CASD1	0.119197989
HOXD4	
SMC4	0.018660951
TTC35	0.033398537
CTXN1	0.007476005
RGS19	-0.023952925
SFRS3	-0.005887594
TRIM43	
HLA-DQB1	-0.011296031
NUPL1	0.021720841
NRAS	0.039064671
RPL22L1	0.101385283
ZNF138	-0.007550941
FBXW2	-0.011250214
SIX3	0.094523424
HDAC9	0.10664045
OGG1	0.016237523
APLP1	0.220380676
OR7A5	0.091240402
DLX4	0.154929616
TUBA1B	0.005766283
CRY1	0.020332038
C12orf29	0.019174817
MGC70863	0.041515806
OR1D2	0.062542048
C1orf25	-0.008167276
CUZD1	0.010057435
PUNC	0.322476234
SCAND1	0.044680996
MYT1	0.427591408
MPND	-0.022882084
GOLGA1	-0.066839854
ZBTB43	0.006015539
VAPA	-0.024171386
C4orf36	0.077624771
STAP1	0.206936166
SLC34A1	0.003536715
PIK3R3	0.029861243
TGM5	
USPL1	0.035533921
FBXO40	0.014196223
BRF1	-0.00034481
CCL27	0.031005484
hCG_1657980	-0.01097989
PFN2	-0.068660532
MYBPH	0.229324497
PPP1CC	-0.02747277
CDCA7L	-0.021507313
KCNB2	0.095702013
C20orf151	-0.028946984
USP13	0.069332724
RCOR2	0.000475514
FBXW4	-0.033681614
WT1	0.41256243
TAS2R46	-0.034299817
STK38L	0.131358307
LEPROT	-0.101992687
DDX42	0.013360832
TXNRD2	0.019128322
TNFRSF4	-0.003882998
KSR1	0.025270128
SLC27A1	-0.011770859
POU5F2	-0.009454753
SLC22A11	-0.004624771
C8orf32	0.061759005
ZNF236	0.022977314
GABRB1	0.168678547
LRRC29	0.017698355
FBLN1	-0.025312291
MRRF	0.017343091
RP1	
MARVELD1	-0.053281536
AFF4	-0.00977725
C17orf54	0.028255027
RAF1	-0.002760512
SUB1	0.142770258
MRPS33	-0.014462523
ZIC1	0.574552686
ARL10	
RAG1AP1	-0.066448823
P2RX5	0.185577777
NCR3	0.076067086
LTB4R2	0.028989945
HLA-DPA1	-0.059261426
FKBPL	0.010968316
JAKMIP1	0.049684644
SNX4	-0.00165783
CD248	-0.033027422
CCR2	0.038527
LOC401152	-0.037074044
SH3KBP1	-0.020313163
LMBRD2	0.040622475
WDR51A	-0.03704541
SYT15	0.06130128
